id,campusName,academicFieldName,season,subjectName,dayOfWeekPeriod,locationName,lessonModeName,timetableYear,faculties,entryNumber,syllabusDetailUrl
3137,日吉,外国語科目必修英語（初級）,春,英語第Ⅰ,金1/金2/土1/土2,鈴木 透,対面授業（主として対面授業）,2023,['法/政治'],31809,detail?ttblyr=2023&entno=31809&lang=jp
3230,日吉,外国語科目必修英語（初級）,春,英語第Ⅱ−レベル２,土1/土2,鷲 直仁,対面授業（主として対面授業）,2023,['法/法律'],5783,detail?ttblyr=2023&entno=05783&lang=jp
3231,日吉,外国語科目必修英語（初級）,春,英語第Ⅱ−レベル２,土1/土2,ローザ， マーク,対面授業（主として対面授業）,2023,['法/法律'],18010,detail?ttblyr=2023&entno=18010&lang=jp
3232,日吉,外国語科目必修英語（中級）,春,英語第Ⅳ−レベル１,土1,中村 寛,対面授業（主として対面授業）,2023,['法/法律'],14272,detail?ttblyr=2023&entno=14272&lang=jp
3233,日吉,外国語科目必修英語（中級）,春,英語第Ⅳ−レベル１,土1,スタウト， マイケル,対面授業（主として対面授業）,2023,['法/法律'],15937,detail?ttblyr=2023&entno=15937&lang=jp
3234,日吉,外国語科目必修英語（中級）,春,英語第Ⅳ−レベル２,土1,ミリナー， ブレット,対面授業（主として対面授業）,2023,['法/法律'],29472,detail?ttblyr=2023&entno=29472&lang=jp
3235,日吉,外国語科目必修ドイツ語（中級）,春,ドイツ語インテンシブ（中級）（法律必修）,土1,オルランド， ダビデ,対面授業（主として対面授業）,2023,['法/法律'],13238,detail?ttblyr=2023&entno=13238&lang=jp
3236,日吉,外国語科目必修ドイツ語（中級）,春,ドイツ語インテンシブ（中級）（政治必修）,土1,オルランド， ダビデ,対面授業（主として対面授業）,2023,['法/政治'],13223,detail?ttblyr=2023&entno=13223&lang=jp
3237,日吉,外国語科目必修英語（中級）,春,英語第Ⅳ−レベル１,土2,ミリナー， ブレット,対面授業（主として対面授業）,2023,['法/法律'],20069,detail?ttblyr=2023&entno=20069&lang=jp
3238,日吉,外国語科目必修英語（中級）,春,英語第Ⅳ−レベル２,土2,スタウト， マイケル,対面授業（主として対面授業）,2023,['法/法律'],7312,detail?ttblyr=2023&entno=07312&lang=jp
3239,日吉,外国語科目必修英語（中級）,春,英語第Ⅳ−レベル２,土2,中村 寛,対面授業（主として対面授業）,2023,['法/法律'],29745,detail?ttblyr=2023&entno=29745&lang=jp
3240,日吉,外国語科目選択インテンシブドイツ語インテンシブ,春,ドイツ語インテンシブ（中級）（法律選択）,土2,オルランド， ダビデ,対面授業（主として対面授業）,2023,['法/法律'],13625,detail?ttblyr=2023&entno=13625&lang=jp
3241,日吉,外国語科目必修中国語（初級）,春,中国語第Ⅰ,土2,杜 新,対面授業（主として対面授業）,2023,['法/政治'],33122,detail?ttblyr=2023&entno=33122&lang=jp
3242,日吉,外国語科目選択インテンシブドイツ語インテンシブ,春,ドイツ語インテンシブ（中級）（政治選択）,土2,オルランド， ダビデ,対面授業（主として対面授業）,2023,['法/政治'],14014,detail?ttblyr=2023&entno=14014&lang=jp
3243,日吉,外国語科目必修中国語（初級）,秋,中国語第Ⅱ,土2,杜 新,対面授業（主として対面授業）,2023,['法/政治'],33778,detail?ttblyr=2023&entno=33778&lang=jp
3244,日吉,外国語科目選択インテンシブ中国語インテンシブ,春,中国語インテンシブ(1年)（政治選択）,土3,杜 新,対面授業（主として対面授業）,2023,['法/政治'],25481,detail?ttblyr=2023&entno=25481&lang=jp
